house_id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1035,20,,11500,4,3,1957,1957,0.0,0,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1957.0,1,290,186,0,0,0,0,0,0,1,2009,65200
1036,20,89.0,12898,9,5,2007,2008,70.0,1022,0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,2008.0,3,912,228,0,0,0,0,0,0,9,2009,359560
1037,60,,9240,8,5,2001,2002,396.0,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,2001.0,2,905,0,45,0,0,189,0,0,9,2008,261479
1038,160,21.0,1533,4,6,1970,2008,0.0,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,,0,0,0,0,0,0,0,0,0,5,2009,91386
1039,180,21.0,1477,4,4,1970,1970,0.0,509,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1970.0,1,286,0,0,0,0,0,0,0,4,2009,96207
1040,20,88.0,13125,5,4,1957,2000,67.0,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,1957.0,2,484,0,0,0,0,0,0,0,1,2006,156028
1041,60,,9130,6,8,1966,2000,252.0,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,1966.0,2,484,0,40,0,0,0,0,0,7,2008,167951
1042,120,34.0,5381,6,5,2005,2005,135.0,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2005.0,2,624,170,63,0,0,0,0,0,8,2009,181249
1043,60,86.0,11839,7,5,1990,1990,99.0,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,1990.0,2,514,192,121,0,0,0,0,0,5,2008,242293
1044,20,80.0,9600,8,5,1981,1981,0.0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,1981.0,2,542,474,120,0,0,0,0,0,7,2009,287771
1045,20,,13680,3,5,1955,1955,0.0,0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,1955.0,2,452,0,0,0,0,0,0,0,6,2009,107402
1046,60,85.0,16056,9,5,2005,2006,208.0,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,2005.0,3,716,214,108,0,0,0,0,0,7,2006,391260
1047,20,57.0,9245,5,5,1994,1995,0.0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,672,0,0,0,0,0,0,0,2,2008,138458
1048,20,100.0,21750,5,4,1960,2006,75.0,0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,1960.0,2,336,0,0,0,0,0,0,0,11,2009,136860
1050,20,73.0,8993,7,5,2007,2007,0.0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2007.0,2,436,0,22,0,0,0,0,0,8,2007,168913
1051,20,103.0,11175,7,5,2007,2007,0.0,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2007.0,2,440,0,20,0,0,0,0,0,10,2007,180598
1052,60,100.0,9500,6,6,1964,1978,272.0,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,1964.0,2,540,0,52,0,0,0,0,0,6,2007,157396
1054,60,90.0,11367,8,5,2002,2002,210.0,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2002.0,2,586,199,60,0,0,0,0,0,11,2006,357154
1055,20,104.0,11361,6,5,1976,1976,160.0,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,1976.0,2,478,0,0,0,0,189,0,0,5,2008,134272
1056,120,43.0,7052,7,5,2005,2005,240.0,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2005.0,2,484,192,36,0,0,0,0,0,6,2006,215818
1057,60,,29959,7,6,1994,1994,0.0,595,0,378,973,979,871,0,1850,0,0,2,1,3,1,7,1,1994.0,2,467,168,98,0,0,0,0,0,1,2009,238032
1058,60,96.0,11308,9,5,2008,2008,154.0,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,2008.0,3,836,0,102,0,0,0,0,0,7,2009,298610
1059,50,,11275,6,7,1932,1950,480.0,297,557,0,854,1096,895,0,1991,0,0,1,1,3,1,7,1,1977.0,2,432,0,0,19,0,0,0,0,3,2007,148572
1061,30,120.0,18000,3,4,1935,1950,0.0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,1994.0,3,1248,0,20,0,0,0,0,560,8,2008,87602
1062,190,85.0,13600,5,5,1900,1950,0.0,0,0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,1945.0,2,560,0,57,0,0,0,0,0,9,2007,132992
1063,30,50.0,6000,6,6,1925,1980,0.0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,1976.0,2,440,166,120,0,0,0,0,0,7,2006,139398
1064,20,,11000,5,6,1966,1966,200.0,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,1966.0,2,480,0,58,0,0,0,0,0,11,2009,149240
1066,60,59.0,7837,6,7,1993,1994,0.0,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,1993.0,2,380,0,40,0,0,0,0,0,5,2009,172984
1067,60,80.0,9760,6,6,1964,1964,360.0,674,106,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,1964.0,2,442,328,128,0,0,189,0,0,6,2008,202318
1068,160,42.0,3964,6,4,1973,1973,0.0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,1973.0,2,576,728,20,0,0,0,0,0,6,2006,235075
1069,45,60.0,9600,5,7,1949,2003,0.0,220,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,1985.0,2,576,0,0,0,0,0,0,0,5,2007,155454
1070,20,72.0,10152,5,5,1956,1956,120.0,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1956.0,1,286,0,20,0,0,192,0,0,6,2007,154534
1071,60,78.0,11700,6,6,1968,1968,0.0,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,1968.0,2,441,0,0,0,0,0,0,0,5,2009,163356
1072,50,50.0,7585,5,3,1948,1950,0.0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1954.0,1,280,0,0,0,0,0,0,0,8,2006,131832
1073,60,75.0,7950,6,6,1977,1977,140.0,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,1977.0,2,440,252,0,0,0,0,0,0,7,2009,137348
1074,20,74.0,8556,7,5,2006,2006,0.0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,2006.0,3,826,140,93,0,0,0,0,0,5,2007,154643
1075,70,75.0,13125,7,6,1940,1984,0.0,410,0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,1940.0,1,240,0,0,0,0,0,0,0,7,2007,155453
1076,50,60.0,10800,5,8,1936,1989,0.0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,1950.0,2,566,436,21,0,0,0,0,500,4,2006,159255
1077,20,,15870,5,5,1969,1969,0.0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1969.0,1,299,240,32,0,0,0,0,0,3,2006,124735
1078,120,37.0,4435,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,140,0,0,0,0,0,0,5,2006,130670
1079,20,65.0,8775,5,5,1994,1994,0.0,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1996.0,1,299,0,64,0,0,0,0,0,4,2007,126746
1080,20,80.0,11040,6,7,1971,2004,144.0,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,1971.0,2,528,55,0,0,216,0,0,0,10,2008,148888
1082,20,70.0,8749,7,5,2002,2002,100.0,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2002.0,2,527,192,39,0,0,0,0,0,9,2007,148160
1083,20,80.0,8800,6,6,1964,1964,425.0,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1964.0,1,461,0,116,0,0,0,0,700,3,2006,144975
1084,60,,13031,6,5,1995,1996,0.0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,1995.0,2,409,315,44,0,0,0,0,0,7,2006,216820
1087,60,85.0,10574,8,5,2005,2006,0.0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,2005.0,3,1043,160,50,0,0,0,0,0,5,2009,255479
1088,160,24.0,2522,7,5,2004,2004,50.0,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,4,2006,137909
1089,120,37.0,3316,8,5,2005,2005,0.0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2005.0,2,550,0,84,0,0,0,0,0,4,2006,216180
1090,90,60.0,8544,3,4,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1987.0,2,400,0,0,0,0,0,0,0,6,2009,95254
1091,160,24.0,2160,7,5,1999,2000,212.0,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,1999.0,2,462,0,48,0,0,0,0,0,3,2008,152736
1092,50,60.0,8400,6,5,1925,1950,0.0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,1925.0,2,576,342,0,128,0,0,0,0,6,2008,155751
1093,20,71.0,9230,5,8,1965,1998,166.0,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,1977.0,2,884,0,64,0,0,0,0,0,10,2006,149189
1095,20,78.0,9317,6,5,2006,2006,0.0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2006.0,2,440,0,22,0,0,0,0,0,3,2007,167218
1096,70,60.0,6882,6,7,1914,2006,0.0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,,0,0,136,0,115,0,0,0,0,3,2007,90491
1097,120,,3696,8,5,1986,1986,0.0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,1987.0,2,461,0,74,137,0,0,0,0,10,2007,187423
1098,50,50.0,6000,4,6,1936,1950,0.0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1936.0,1,240,0,0,0,0,0,0,0,7,2009,108769
1099,20,82.0,11880,7,5,1978,1978,206.0,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,1978.0,2,478,0,0,0,0,0,0,0,4,2009,164999
1100,30,60.0,8400,2,5,1920,1950,0.0,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1930.0,1,246,0,0,0,0,0,0,0,1,2009,47994
1101,20,61.0,9758,5,5,1971,1971,0.0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1981.0,1,280,0,0,0,0,0,0,0,7,2007,160978
1102,20,70.0,7000,5,7,1960,2002,45.0,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1960.0,1,254,0,16,0,0,0,0,0,4,2007,116531
1103,20,79.0,8910,6,6,1959,1959,0.0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1954.0,2,539,0,0,192,0,0,0,0,7,2006,145764
1104,160,24.0,2016,5,5,1970,1970,304.0,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1970.0,2,440,0,0,0,0,0,0,0,4,2007,114839
1106,20,114.0,10357,7,5,1990,1991,0.0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,1990.0,2,719,0,244,0,0,0,0,0,5,2007,264366
1107,60,168.0,23257,7,5,2006,2006,0.0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2006.0,2,422,0,100,0,0,0,0,0,9,2006,180378
1108,60,,8063,6,5,2000,2000,0.0,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2000.0,2,463,100,48,0,0,0,0,0,11,2007,218880
1109,20,107.0,11362,8,5,2004,2005,42.0,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,2004.0,3,862,125,185,0,0,0,0,0,3,2009,218781
1110,60,,8000,6,5,1995,1996,0.0,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,1995.0,2,431,224,84,0,0,0,0,0,6,2008,200828
1111,60,80.0,10480,7,6,1976,1976,660.0,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,1976.0,2,483,0,69,0,0,0,0,0,9,2008,169281
1112,20,73.0,7100,5,7,1957,1957,0.0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1957.0,1,308,0,0,0,0,0,0,0,7,2006,96667
1113,20,66.0,8923,5,7,1953,2006,0.0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1953.0,1,240,0,18,0,0,0,0,0,5,2007,153704
1114,20,90.0,5400,5,7,1954,2000,0.0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1955.0,1,326,0,0,0,0,0,0,0,8,2006,132009
1115,20,93.0,12085,8,5,2007,2007,328.0,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,2007.0,3,928,0,0,0,0,0,0,0,11,2007,265937
1116,80,,7750,8,5,2002,2002,0.0,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2002.0,2,527,120,0,0,0,0,0,0,3,2009,230578
1117,20,57.0,9764,5,7,1967,2003,0.0,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,1967.0,2,450,0,0,0,0,0,0,0,5,2008,125233
1118,80,85.0,13825,5,6,1958,1987,0.0,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1958.0,1,300,280,34,0,0,0,0,0,12,2008,108845
1119,20,70.0,7560,5,5,1959,1959,0.0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1959.0,1,286,140,0,252,0,0,0,0,7,2006,131615
1120,30,59.0,8263,6,5,1920,1950,0.0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1920.0,1,308,0,22,112,0,0,0,0,5,2007,104434
1121,20,84.0,10084,7,5,2005,2006,196.0,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,2005.0,3,782,144,20,0,0,0,0,0,7,2006,262533
1122,20,,8926,4,3,1956,1956,0.0,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1956.0,1,288,64,0,0,0,160,0,0,10,2009,110246
1123,20,50.0,9405,5,9,1947,2008,0.0,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,,0,0,0,200,0,0,0,0,0,6,2009,131553
1124,80,,9125,7,5,1992,1992,170.0,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,1992.0,2,392,100,25,0,0,0,0,0,7,2007,194065
1125,20,60.0,10434,4,5,1955,1955,0.0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,1977.0,2,672,0,0,0,0,0,0,0,11,2009,103276
1126,120,53.0,3684,7,5,2007,2007,130.0,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2007.0,3,660,143,20,0,0,0,0,0,6,2009,190995
1127,20,182.0,14572,7,5,2004,2004,0.0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2004.0,3,630,144,36,0,0,0,0,0,11,2007,258046
1128,60,59.0,11796,7,5,2004,2005,0.0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2004.0,2,434,100,48,0,0,0,0,0,7,2007,243493
1129,90,60.0,7200,5,5,1980,1980,180.0,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,1980.0,2,672,49,0,0,0,0,0,0,8,2007,149151
1130,50,65.0,7804,4,3,1928,1950,0.0,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,1981.0,2,576,431,44,0,0,0,0,0,12,2009,155176
1131,20,63.0,10712,5,5,1991,1992,0.0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,,0,0,0,28,0,0,0,0,0,9,2007,120243
1132,70,90.0,9900,6,4,1880,1950,0.0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1930.0,1,205,0,48,0,0,0,0,0,5,2007,155115
1133,60,80.0,9828,8,5,1995,1995,0.0,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,1995.0,2,466,0,155,0,0,0,0,0,6,2009,266496
1134,60,57.0,8773,6,5,1997,1997,0.0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,1997.0,2,460,100,38,0,0,0,0,0,8,2007,211430
1135,30,60.0,6180,6,5,1926,1950,0.0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1926.0,1,180,0,128,0,0,0,0,0,5,2007,111310
1136,50,80.0,9600,6,5,1950,1950,0.0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1950.0,1,288,0,0,96,0,0,0,0,4,2008,115765
1138,20,,9819,6,5,1977,1977,0.0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,1977.0,2,714,264,32,0,0,0,0,0,5,2009,166968
1139,30,98.0,8731,5,5,1920,1950,0.0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,1972.0,2,495,0,0,216,0,126,0,0,5,2007,94886
1140,20,60.0,7350,5,7,1951,1951,0.0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,1988.0,2,840,0,0,0,0,0,0,0,6,2008,119402
1141,60,,10304,5,7,1976,1976,44.0,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,1976.0,2,484,448,96,0,0,0,0,0,10,2009,248697
1142,60,77.0,9965,8,5,2006,2007,340.0,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,2006.0,3,1052,125,144,0,0,0,0,0,4,2007,311543
1143,20,,9000,5,3,1959,1959,0.0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,,0,0,0,24,0,0,0,0,0,7,2008,93488
1145,50,52.0,6240,5,6,1928,1950,0.0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1928.0,1,225,0,0,0,0,0,0,0,8,2006,100560
1146,20,,11200,6,5,1985,1985,85.0,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,1985.0,2,403,165,26,0,0,0,0,0,5,2006,163808
1147,70,75.0,12000,7,7,1941,1950,0.0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1941.0,1,234,0,0,0,0,0,0,0,7,2009,152464
1148,50,,5700,7,7,1926,1950,0.0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1982.0,1,288,0,0,176,0,0,0,0,8,2008,122721
1149,70,50.0,9000,7,9,1920,1988,0.0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,1930.0,2,324,0,0,0,0,0,0,0,7,2009,166088
1150,20,57.0,8280,6,5,1950,1950,0.0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1950.0,1,306,0,0,214,0,0,0,0,11,2007,109633
1151,20,134.0,17755,5,4,1959,1959,132.0,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,1959.0,2,528,0,140,0,0,100,0,0,11,2006,123993
1152,20,90.0,14115,6,7,1956,2004,0.0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,1956.0,2,470,0,0,280,0,0,0,0,7,2006,154315
1153,30,,5890,6,8,1930,2007,0.0,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,2002.0,1,432,0,0,96,0,0,0,0,6,2008,142394
1154,60,,13700,7,6,1965,1988,288.0,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,1965.0,2,492,60,84,0,0,273,0,0,5,2008,231824
1155,20,90.0,10768,5,8,1976,2004,0.0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,1976.0,2,528,0,21,0,0,180,0,0,7,2007,170250
1156,80,85.0,9350,5,8,1965,1999,0.0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,1965.0,2,502,0,92,0,96,0,0,0,10,2008,165385
1157,120,34.0,5001,7,5,2007,2008,166.0,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008.0,2,626,172,62,0,0,0,0,0,7,2009,205272
1158,20,92.0,11932,8,5,2007,2008,186.0,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,2008.0,3,830,0,24,0,0,0,0,0,6,2008,290957
1159,60,76.0,9120,6,6,1974,1974,270.0,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,1974.0,2,540,0,69,0,0,0,0,0,7,2008,205722
1161,20,,14778,6,7,1954,2006,72.0,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,1993.0,2,924,108,0,0,216,0,0,0,11,2008,267603
1162,20,109.0,8724,5,5,1968,1968,0.0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,1968.0,2,450,0,0,0,0,0,0,0,5,2007,114387
1163,90,60.0,12900,4,4,1969,1969,0.0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,1969.0,2,400,120,0,0,0,0,0,0,1,2008,106087
1164,80,,16157,5,7,1978,1978,0.0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,1978.0,2,588,168,180,0,0,0,0,0,6,2007,205346
1165,20,79.0,9541,7,5,2009,2009,268.0,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2009.0,2,644,0,114,0,0,0,0,0,9,2009,192932
1167,60,58.0,10852,6,5,2000,2000,0.0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2000.0,2,472,0,38,0,0,0,0,0,2,2006,178088
1168,70,120.0,13728,6,7,1935,1986,0.0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,1935.0,2,540,0,0,0,0,90,0,0,7,2008,181053
1169,60,118.0,35760,10,5,1995,1996,1378.0,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,1995.0,3,807,361,76,0,0,0,0,0,7,2006,455524
1170,80,76.0,9880,6,6,1977,1977,0.0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1977.0,1,358,203,0,0,0,0,576,0,7,2008,108476
1171,20,76.0,9120,6,6,1958,1958,0.0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,1958.0,2,433,0,0,0,0,288,0,1400,11,2008,188370
1172,160,35.0,4017,7,5,2006,2007,0.0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006.0,2,625,0,54,0,0,0,0,0,3,2008,186574
1173,50,138.0,18030,5,6,1946,1994,0.0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,,0,0,122,0,0,0,0,0,0,3,2007,215716
1174,70,80.0,16560,6,8,1932,1950,0.0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,1932.0,2,360,0,0,0,0,0,0,0,7,2006,264589
1175,50,85.0,10678,8,5,1992,2000,337.0,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,1992.0,2,541,0,33,0,0,0,0,0,4,2007,330318
1176,20,37.0,6951,5,5,1984,1985,0.0,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1984.0,1,264,362,0,0,0,0,0,0,10,2008,131579
1177,50,,3950,6,8,1926,2004,0.0,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1926.0,1,210,0,0,116,0,0,0,0,12,2009,109150
1178,50,54.0,7681,5,6,1921,1950,0.0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1921.0,1,186,192,0,102,0,0,0,0,7,2009,107349
1179,20,77.0,8335,5,5,1954,1954,0.0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,,0,0,0,36,190,0,0,0,0,4,2006,109845
1180,60,,11170,7,5,1990,1991,0.0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,1990.0,2,693,0,0,0,0,0,0,0,4,2006,197937
1181,120,64.0,5587,8,5,2008,2008,186.0,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2008.0,2,482,162,53,0,153,0,0,0,11,2008,264626
1182,60,160.0,15623,10,5,1996,1996,0.0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,1996.0,3,813,171,78,0,0,0,555,0,7,2007,483016
1183,30,60.0,10800,5,6,1920,1950,0.0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,1970.0,2,720,229,0,0,0,0,0,0,6,2006,129413
1184,20,50.0,35133,5,4,1963,1963,226.0,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,1963.0,3,995,0,263,0,0,263,0,0,5,2007,158825
1185,50,60.0,9738,5,7,1924,1950,0.0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1965.0,1,392,0,0,236,0,0,0,0,3,2006,111847
1186,190,107.0,10615,3,5,1900,1970,0.0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,1920.0,2,420,0,74,0,0,0,0,0,8,2009,104313
1187,20,89.0,12461,8,5,1994,1995,0.0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,1994.0,3,757,0,114,192,0,0,0,0,7,2006,227869
1188,60,68.0,8935,7,5,2002,2002,95.0,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2002.0,2,493,144,68,0,0,0,0,0,7,2009,202241
1190,190,,32463,4,4,1961,1975,149.0,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,1975.0,4,1356,439,0,0,0,0,0,0,3,2007,166578
1191,160,24.0,2645,8,5,1999,2000,456.0,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,1999.0,2,492,206,0,0,0,0,0,0,11,2007,171238
1192,50,60.0,9600,5,8,1925,1994,0.0,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1925.0,1,250,0,0,84,0,0,0,0,7,2007,136108
1193,120,,4500,6,5,1999,1999,425.0,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,1999.0,2,402,0,304,0,0,0,0,0,6,2009,134277
1195,60,51.0,8029,6,5,2005,2005,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2005.0,2,400,100,24,0,0,0,0,0,7,2008,260152
1196,60,58.0,14054,7,5,2006,2006,0.0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,2006.0,3,660,100,17,0,0,0,0,0,11,2006,289905
1197,75,65.0,8850,7,6,1916,1950,0.0,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1916.0,1,225,0,0,330,0,0,0,0,7,2006,111924
1198,20,70.0,9100,7,5,2001,2001,0.0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2001.0,2,573,356,0,0,0,0,0,0,6,2009,156082
1199,20,75.0,11235,4,5,1963,1979,51.0,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974.0,2,459,0,82,0,0,0,0,0,10,2006,124207
1200,20,71.0,9353,4,5,1970,1970,0.0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1972.0,1,280,0,0,0,0,0,0,0,7,2006,112012
